PMID,Title,Authors,Journal,Year,DOI,PMC_ID,Free_PMC,PDF_Downloaded,PDF_Filename
37453559,"ReIGNITE Radiation Therapy Boost: A Prospective, International Study of Radiation Oncologists' Accuracy in Contouring Prostate Tumors for Focal Radiation Therapy Boost on Conventional Magnetic Resonance Imaging Alone or With Assistance of Restriction Spectrum Imaging.",Lui Asona J; Kallis Karoline; Zhong Allison Y; Hussain Troy S; Conlin Christopher; Digma Leonardino A; Phan Nikki; Mathews Ian T; Do Deondre D; Domingo Mariluz Rojo; Karunamuni Roshan; Kuperman Joshua; Dale Anders M; Shabaik Ahmed; Rakow-Penner Rebecca; Hahn Michael E; Seibert Tyler M,"International journal of radiation oncology, biology, physics",2023,10.1016/j.ijrobp.2023.07.004,PMC11088932,Yes,Yes,PMID_37453559.pdf
39520259,Analysis of the Abasic Sites in Breast Cancer Patients With 5 Year Postoperative Treatment Without Recurrence in Taiwan.,Lin Che; Feng Chi-Yen; Bahari Gilang P; Huang Sheng-Min; Wei Cheng-Hao; Xu Qi; Dinh Dat Thanh; Chen Dar-Ren; Lin Po-Hsiung,Cancer control : journal of the Moffitt Cancer Center,2024,10.1177/10732748241300656,PMC11550507,Yes,Yes,PMID_39520259.pdf
36601040,Automated Patient-level Prostate Cancer Detection with Quantitative Diffusion Magnetic Resonance Imaging.,Zhong Allison Y; Digma Leonardino A; Hussain Troy; Feng Christine H; Conlin Christopher C; Tye Karen; Lui Asona J; Andreassen Maren M S; Rodríguez-Soto Ana E; Karunamuni Roshan; Kuperman Joshua; Kane Christopher J; Rakow-Penner Rebecca; Hahn Michael E; Dale Anders M; Seibert Tyler M,European urology open science,2023,10.1016/j.euros.2022.11.009,PMC9806706,Yes,Yes,PMID_36601040.pdf
39306897,Multiple mycotoxin exposure assessment through human biomonitoring in an esophageal cancer case-control study in the Arsi-Bale districts of Oromia region of Ethiopia.,Mulisa Girma; Pero-Gascon Roger; McCormack Valerie; Bisanz Jordan E; Talukdar Fazlur Rahman; Abebe Tamrat; De Boevre Marthe; De Saeger Sarah,International journal of hygiene and environmental health,2025,10.1016/j.ijheh.2024.114466,PMC11635094,Yes,No,
35076939,Perioperative circulating tumor DNA as a potential prognostic marker for operable stage I to IIIA non-small cell lung cancer.,Li Ning; Wang Bao-Xiao; Li Jian; Shao Yang; Li Ming-Tian; Li Jian-Jun; Kuang Peng-Peng; Liu Zui; Sun Tian-Yu; Wu Hui-Qi; Ou Wei; Wang Si-Yu,Cancer,2022,10.1002/cncr.33985,,No,No,
41511870,Circulating tumour DNA in patients with stage III colon cancer: multicentre prospective PROVENC3 study.,Rubio-Alarcón Carmen; Georgiadis Andrew; Franken Ingrid A; Wang Haoyue; van Nassau Sietske C M W; Schraa Suzanna J; van der Kruijssen Dave E W; van Rooijen Karlijn; Linders Theodora C; Delis-van Diemen Pien; Alkemade Maartje; Bolijn Anne; Tijssen Marianne; Lemmens Margriet; Meiqari Lana; Ketelaars Steven L C; Closa-Mosquera Adria; van Dongen Miranda M W; Lanfermeijer Mirthe; Lissenberg-Witte Birgit I; Bosch Linda J W; Bisschop-Snetselaar Teunise; Adriaans Bregje C; Greer Amy; Riley David; White James R; Greco Christopher; Cox Liam; Fox Jesse; Victor Kaitlin; Leech Catherine; Angiuoli Samuel V; Kok Niels F M; Punt Cornelis J A; van den Broek Daan; Koopman Miriam; Meijer Gerrit A; Velculescu Victor E; Roodhart Jeanine M L; Coupé Veerle M H; Sausen Mark; Vink Geraldine R; Fijneman Remond J A; Other Members of the PLCRC-MEDOCC Group,The British journal of surgery,2025,10.1093/bjs/znaf281,PMC12785881,Yes,Yes,PMID_41511870.pdf
28385654,Surfactant Protein-D: A sensitive predictor for efficiency of preoperative pulmonary rehabilitation.,Huang Jian; Lai Yutian; Gao Ke; Wang Yifan; Du Heng; Su Jianhua; Che Guowei; Zhou Xudong,"International journal of surgery (London, England)",2017,10.1016/j.ijsu.2017.03.084,,No,No,
38906612,Proteomic prediction of diverse incident diseases: a machine learning-guided biomarker discovery study using data from a prospective cohort study.,Carrasco-Zanini Julia; Pietzner Maik; Koprulu Mine; Wheeler Eleanor; Kerrison Nicola D; Wareham Nicholas J; Langenberg Claudia,The Lancet. Digital health,2024,10.1016/S2589-7500(24)00087-6,,No,No,
34498301,Establishing the blood reference interval of pancreatic elastase-1: A prospective study.,Chi Su-Fen; Lai Chia-Yeh; Dong Wei-Ting; Wang Jiunn-Min; Wang Ya-Yu; Yang Sheng-Shun; Lin Jaw-Town; Lee Teng-Yu,Journal of gastroenterology and hepatology,2022,10.1111/jgh.15685,,No,No,
30396975,Plasma Catalase in Relation to Pain Following Midline Laparotomy: A Prospective Study of Patients with Benign Diseases and Patients with Cancer.,Saimanen Iina; Kärkkäinen Jari; Selander Tuomas; Purdy Martin; Kokki Merja; Kokki Hannu; Eskelinen Matti,Anticancer research,2018,10.21873/anticanres.13011,,No,Yes,PMID_30396975.pdf
33508844,"Association of Neutrophil-to-Lymphocyte Ratio, Platelet-to-Lymphocyte Ratio, and Lymphocyte-to-Monocyte Ratio with Benign Prostatic Hyperplasia: A Propensity Score-Matched Analysis.",Kang Jung Yoon; Choi Jae Duck; Cho Jeong Man; Yoo Tag Keun; Park Yeon Won; Lee Jun Ho,Urologia internationalis,2021,10.1159/000512894,,No,No,
26716653,The prognostic role of desmoplastic stroma in pancreatic ductal adenocarcinoma.,Wang Lai Mun; Silva Michael A; D'Costa Zenobia; Bockelmann Robin; Soonawalla Zahir; Liu Stanley; O'Neill Eric; Mukherjee Somnath; McKenna W Gillies; Muschel Ruth; Fokas Emmanouil,Oncotarget,2016,10.18632/oncotarget.6770,PMC4826198,Yes,Yes,PMID_26716653.pdf
23754630,Association between circulating concentrations of 25(OH)D and colorectal adenoma: a pooled analysis.,Jacobs Elizabeth T; Hibler Elizabeth A; Lance Peter; Sardo Christine L; Jurutka Peter W,International journal of cancer,2013,10.1002/ijc.28316,PMC3797158,Yes,Yes,PMID_23754630.pdf
36169361,[The relationship between the relative length of leukocyte telomeres and mtDNA copy number and acute coronary syndrome in a 15-year follow-up.].,Maximov V N; Orlov P S; Gurazeva A A; Melnikova E S; Gafarov V V; Chervova O A; Voevoda M I; Malyutina S K,Advances in gerontology = Uspekhi gerontologii,2022,,,No,No,
10944553,Prospective study of cyclin D1 overexpression in Barrett's esophagus: association with increased risk of adenocarcinoma.,Bani-Hani K; Martin I G; Hardie L J; Mapstone N; Briggs J A; Forman D; Wild C P,Journal of the National Cancer Institute,2000,10.1093/jnci/92.16.1316,,No,No,
30015864,Oxidative stress in electrohypersensitivity self‑reporting patients: Results of a prospective in vivo investigation with comprehensive molecular analysis.,Irigaray Philippe; Caccamo Daniela; Belpomme Dominique,International journal of molecular medicine,2018,10.3892/ijmm.2018.3774,PMC6108880,Yes,Yes,PMID_30015864.pdf
37323187,Prospective exosome-focused translational research for afatinib (EXTRA) study of patients with nonsmall cell lung cancer harboring EGFR mutation: an observational clinical study.,Takata Saori; Morikawa Kei; Tanaka Hisashi; Itani Hidetoshi; Ishihara Masashi; Horiuchi Kazuya; Kato Yasuhiro; Ikemura Shinnosuke; Nakagawa Hideyuki; Nakahara Yoshiro; Seki Yoshitaka; Bessho Akihiro; Takahashi Nobumasa; Hayashi Kentaro; Endo Takeo; Takeyama Kiyoshi; Maekura Toshiya; Takigawa Nagio; Kawase Akikazu; Endoh Makoto; Nemoto Kenji; Kishi Kazuma; Soejima Kenzo; Okuma Yusuke; Yoshimura Kenichi; Saigusa Daisuke; Kanai Yae; Ueda Koji; Togashi Akira; Matsutani Noriyuki; Seki Nobuhiko,Therapeutic advances in medical oncology,2023,10.1177/17588359231177021,PMC10262622,Yes,Yes,PMID_37323187.pdf
34925853,Elevated peripheral blood neutrophil-to-lymphocyte ratio is associated with an immunosuppressive tumour microenvironment and decreased benefit of PD-1 antibody in advanced gastric cancer.,Ruan Dan-Yun; Chen Yan-Xing; Wei Xiao-Li; Wang Ying-Nan; Wang Zi-Xian; Wu Hao-Xiang; Xu Rui-Hua; Yuan Shu-Qiang; Wang Feng-Hua,Gastroenterology report,2021,10.1093/gastro/goab032,PMC8677531,Yes,Yes,PMID_34925853.pdf
31808637,[Impact of germline BRCA2 and CHEK2 mutations on time to castration resistance in patients with metastatic hormone-nave prostate cancer].,Matveev V B; Kirichek A A; Filippova M G; Savinkova A V; Khalmurzaev O A; Lyubchenko L N,"Urologiia (Moscow, Russia : 1999)",2019,,,No,No,
41469151,Diagnostic Performance of PSMA PET/MRI in Characterizing LI-RADS 3 Observations in Patients with Cirrhosis.,Catalano Onofrio Antonio; Bhan Irun; Asmundo Luigi; Bradley William Robert; Fonderico Mattia; Zhang M Lisa; Mojtahed Amirkasra; Anderson Mark A; Herold Alexander; Hajati Azadeh; Pena-Trujillo Valeria; Caravan Peter D; Harrington Samantha G; Esfahani Shadi Abdar; Mahmood Umar; Elias Nahel; Walsh Elizabeth P; Pratt Daniel S; Scherrer Abigail B; Ellis Haley; Bethea Emily D; Sirlin Claude; Kambadakone Avinash Ramesh; Ryan David; Lau-Min Kelsey,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",2025,10.2967/jnumed.125.271228,,No,Yes,PMID_41469151.pdf
34567998,Is Elevated Choline on Magnetic Resonance Spectroscopy a Reliable Marker of Breast Lesion Malignancy?,Prvulovic Bunovic Natasa; Sveljo Olivera; Kozic Dusko; Boban Jasmina,Frontiers in oncology,2021,10.3389/fonc.2021.610354,PMC8462297,Yes,Yes,PMID_34567998.pdf
38430738,High linoleic acid levels in red blood cells predict a poor response to neoadjuvant chemotherapy in human epidermal growth factor receptor type 2-positive breast cancer patients.,Valenzuela Rodrigo; Walbaum Benjamín; Farias Camila; Acevedo Francisco; Vargas Catalina; Bennett José Tomas; Bravo M Loreto; Pinto Mauricio P; Medina Lidia; Merino Tomas; Ibañez Carolina; Parada Alejandra; Sanchez Cesar,"Nutrition (Burbank, Los Angeles County, Calif.)",2024,10.1016/j.nut.2024.112357,,No,No,
36502778,A phase II study to explore biomarkers for the use of mFOLFOX6/XELOX plus bevacizumab as a first-line chemotherapy in patients with metastatic colorectal cancer (WJOG7612GTR).,Okamoto W; Sakai K; Makiyama A; Yamamoto Y; Shitara K; Denda T; Izawa N; Nakano Y; Nishina T; Esaki T; Hara H; Miura Y; Boku N; Yamazaki K; Hironaka S; Misumi T; Hyodo I; Muro K; Nishio K,ESMO open,2022,10.1016/j.esmoop.2022.100592,PMC9808456,Yes,Yes,PMID_36502778.pdf
28288658,Prostate cancer treated with brachytherapy; an exploratory study of dose-dependent biomarkers and quality of life.,Osman Sarah O S; Horn Simon; Brady Darren; McMahon Stephen J; Yoosuf Ahamed B Mohamed; Mitchell Darren; Crowther Karen; Lyons Ciara A; Hounsell Alan R; Prise Kevin M; McGarry Conor K; Jain Suneil; O'Sullivan Joe M,"Radiation oncology (London, England)",2017,10.1186/s13014-017-0792-1,PMC5348795,Yes,Yes,PMID_28288658.pdf
38649279,Total metabolic tumor volume on 18F-FDG PET/CT is a game-changer for patients with metastatic lung cancer treated with immunotherapy.,Tricarico Pierre; Chardin David; Martin Nicolas; Contu Sara; Hugonnet Florent; Otto Josiane; Humbert Olivier,Journal for immunotherapy of cancer,2024,10.1136/jitc-2023-007628,PMC11043703,Yes,Yes,PMID_38649279.pdf
33810410,Prospective Image Quality and Lesion Assessment in the Setting of MR-Guided Radiation Therapy of Prostate Cancer on an MR-Linac at 1.5 T: A Comparison to a Standard 3 T MRI.,Almansour Haidara; Afat Saif; Fritz Victor; Schick Fritz; Nachbar Marcel; Thorwarth Daniela; Zips Daniel; Müller Arndt-Christian; Nikolaou Konstantin; Othman Ahmed E; Wegener Daniel,Cancers,2021,10.3390/cancers13071533,PMC8036991,Yes,Yes,PMID_33810410.pdf
36626198,Correlation Between Serum and Urine Biomarkers and the Intensity of Acute Radiation Cystitis in Patients Treated With Radiation Therapy for Localized Prostate Cancer: Protocol for the Radiotoxicity Bladder Biomarkers (RABBIO) Study.,Helissey Carole; Cavallero Sophie; Mondot Stanislas; Parnot Charles; Yssaad Halima; Becherirat Selma; Guitard Nathalie; Thery Hélène; Schernberg Antoine; Breitwiller Hugo; Chargari Cyrus; Francois Sabine,JMIR research protocols,2023,10.2196/38362,PMC9874987,Yes,Yes,PMID_36626198.pdf
32709713,Baseline metabolic tumor volume as a strong predictive and prognostic biomarker in patients with non-small cell lung cancer treated with PD1 inhibitors: a prospective study.,Chardin David; Paquet Marie; Schiappa Renaud; Darcourt Jacques; Bailleux Caroline; Poudenx Michel; Sciazza Aurélie; Ilie Marius; Benzaquen Jonathan; Martin Nicolas; Otto Josiane; Humbert Olivier,Journal for immunotherapy of cancer,2020,10.1136/jitc-2020-000645,PMC7380842,Yes,Yes,PMID_32709713.pdf
30326862,Predictive impact of absolute lymphocyte counts for progression-free survival in human epidermal growth factor receptor 2-positive advanced breast cancer treated with pertuzumab and trastuzumab plus eribulin or nab-paclitaxel.,Araki Kazuhiro; Ito Yoshinori; Fukada Ippei; Kobayashi Kokoro; Miyagawa Yoshimasa; Imamura Michiko; Kira Ayako; Takatsuka Yuichi; Egawa Chiyomi; Suwa Hirofumi; Ohno Shinji; Miyoshi Yasuo,BMC cancer,2018,10.1186/s12885-018-4888-2,PMC6191898,Yes,Yes,PMID_30326862.pdf
36976368,Investigation of Atypical Cell Parameter in the Surveillance of Patients with NMIBC; Initial Outcomes of a Single Center Prospective Study.,Karaburun Murat Can; Özkaya Mehmet Fatih; Ergüder Berrin İmge; Süer Evren,Journal of medical systems,2023,10.1007/s10916-023-01929-0,,No,No,
18663161,"Plasma vitamin C level, fruit and vegetable consumption, and the risk of new-onset type 2 diabetes mellitus: the European prospective investigation of cancer--Norfolk prospective study.",Harding Anne-Helen; Wareham Nicholas J; Bingham Sheila A; Khaw KayTee; Luben Robert; Welch Ailsa; Forouhi Nita G,Archives of internal medicine,2008,10.1001/archinte.168.14.1493,,No,No,
32684928,Clinical Impact of Breast Cancer Stem Cells in Metastatic Breast Cancer Patients.,Elbaiomy M A; Akl Tamer; Atwan Nadia; Elsayed Ahmed Ali; Elzaafarany Maha; Shamaa S,Journal of oncology,2020,10.1155/2020/2561726,PMC7336231,Yes,Yes,PMID_32684928.pdf
39699670,Exploring the value of multiparametric quantitative MRI in the assessment of pancreatic ductal adenocarcinoma fibrosis grading.,Wang Fangqing; Xu Xinghua; Xu Jianwei; Li Feng; Zhang Hui; Wang Lei; Yu Dexin,European radiology,2025,10.1007/s00330-024-11246-w,,No,No,
39672249,Lipoprotein (a) in the Full Spectrum of Metabolic Dysfunction-associated Steatotic Liver Disease: Evidence From Histologically and Genetically Characterized Cohorts.,Fan Hong; Kouvari Matina; Mingrone Geltrude; George Jacob; Papatheodoridis Georgios; Valenzuela-Vallejo Laura; Liu Zhenqiu; Chen Xingdong; Zhang Tiejun; Mantzoros Christos S,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2025,10.1016/j.cgh.2024.10.018,,No,No,
38685125,Exploring new frontiers: cell surface vimentin as an emerging marker for circulating tumor cells and a promising therapeutic target in advanced gastric Cancer.,Li Heming; Zhu Yang-Zhuangzhuang; Xu Lu; Han Tao; Luan Jiasi; Li Xin; Liu Yuting; Wang Zhi; Liu Qiuge; Kong Xiangyu; Zou Chunpu; Su Lin; Hou Yifei; Chen Xiao; Chen Lujun; Wang Ruoyu; Xu Zihang; Zhao Mingfang,Journal of experimental & clinical cancer research : CR,2024,10.1186/s13046-024-03043-6,PMC11059585,Yes,Yes,PMID_38685125.pdf
38913962,Pilot Feasibility Study: 18 F-DPA-714 PET/CT Macrophage Imaging in Triple-Negative Breast Cancers (EITHICS).,Rousseau Caroline; Metz Raphaël; Kerdraon Olivier; Ouldamer Lobna; Boiffard Florence; Renaudeau Karine; Ferrer Ludovic; Vercouillie Johnny; Doutriaux-Dumoulin Isabelle; Mouton Alexis; Le Thiec Maelle; Morel Agnès; Rusu Daniela; Santiago-Ribeiro Maria-Joao; Campion Loïc; Arlicot Nicolas; Kraeber-Bodéré Françoise,Clinical nuclear medicine,2024,10.1097/RLU.0000000000005338,,No,Yes,PMID_38913962.pdf
38507877,Hepatotoxicity in patients with non-small cell lung cancer treated with sotorasib after prior immunotherapy: a comprehensive clinical and pharmacokinetic analysis.,Ernst Sophie M; Hofman Maaike M; van der Horst Tessa E; Paats Marthe S; Heijboer Frank W J; Aerts Joachim G J V; Dumoulin Daphne W; Cornelissen Robin; von der Thüsen Jan H; de Bruijn Peter; Hoop Esther Oomen-de; Mathijssen Ron H J; Koolen Stijn L W; Dingemans Anne-Marie C,EBioMedicine,2024,10.1016/j.ebiom.2024.105074,PMC10960098,Yes,Yes,PMID_38507877.pdf
28122909,Prospective Study of CRMP4 Promoter Methylation in Prostate Biopsies as a Predictor For Lymph Node Metastases.,Gao Xin; Li Liao-Yuan; Rassler Jörg; Pang Jun; Chen Ming-Kun; Liu Wei-Peng; Chen Zheng; Ren Shan-Cheng; Zhou Fang-Jian; Xie Ke-Ji; Zhou Xing; Qian Hui-Jun; Bai Xian-Zhong; Liu Jiu-Min; Yang Jiang-Gen; He Dan; Shao Chun-Kui; Su Zu-Lan; Wang Jing; Qiu Jian-Guang; Ling Li,Journal of the National Cancer Institute,2017,10.1093/jnci/djw282,,No,No,
27221934,Are Biomarkers Predictive of Anthracycline-Induced Cardiac Dysfunction?,Malik Abhidha; Jeyaraj Pamela Alice; Calton Rajneesh; Uppal Bharti; Negi Preety; Shankar Abhishek; Patil Jaineet; Mahajan Manmohan Kishan,Asian Pacific journal of cancer prevention : APJCP,2016,10.7314/apjcp.2016.17.4.2301,,No,Yes,PMID_27221934.pdf
26409150,Assessing brain-derived neurotrophic factor as a novel clinical marker of endometriosis.,Wessels Jocelyn M; Kay Vanessa R; Leyland Nicholas A; Agarwal Sanjay K; Foster Warren G,Fertility and sterility,2016,10.1016/j.fertnstert.2015.09.003,,No,No,
24789344,Breast-feeding and maternal risk of type 2 diabetes: a prospective study and meta-analysis.,Jäger Susanne; Jacobs Simone; Kröger Janine; Fritsche Andreas; Schienkiewitz Anja; Rubin Diana; Boeing Heiner; Schulze Matthias B,Diabetologia,2014,10.1007/s00125-014-3247-3,PMC4052010,Yes,Yes,PMID_24789344.pdf
17868400,"Hexokinase III, cyclin A and galectin-3 are overexpressed in malignant follicular thyroid nodules.",Hooft L; van der Veldt A A M; Hoekstra O S; Boers M; Molthoff C F M; van Diest P J,Clinical endocrinology,2008,10.1111/j.1365-2265.2007.03031.x,,No,No,
32960329,"Transarterial chemoembolization of colorectal cancer liver metastasis: improved tumor response by DSM-TACE versus conventional TACE, a prospective, randomized, single-center trial.",Vogl Thomas J; Marko Christian; Langenbach Marcel C; Naguib Nagy N N; Filmann Natalie; Hammerstingl Renate; Gruber-Rouh Tatjana,European radiology,2021,10.1007/s00330-020-07253-2,,No,No,
